label,text
온전한 심실 중격을 가진 폐동맥 폐쇄(Pulmonary atresia with intact venticulr septum),"온전한 심실 중격을 가진 폐동맥 폐쇄 환아는 폐동맥 판막이 완전히 막혀 있으므로, 동맥관을 통해서만 폐혈류를 공급받습니다. 우심방 혈류의 일부는 삼첨판을 통해 우심실로 들어갔다가 다시 역류하여 우심방으로 나옵니다(삼첨판 역류). 삼첨판 역류로 인하여 우심방이 커집니다.

환아들은 대부분 생후 수일 내에 동맥관이 막혀서 폐혈류가 줄어들어, 심한 청색증과 대사성 산증이 나타납니다. 심방 중격 결손이 작으면 우심방 혈류가 좌심방으로 들어가지 못하므로 심박출량이 줄어듭니다. 이에 따라 대사성 산증, 간 비대, 부종, 복수 등 우심부전증의 증상이 나타납니다.
"
옴(Scabies),"옴은 사람의 피부에 굴을 파고 피부 속에 들어갑니다. 밤이 되면 활동하기 때문에 낮에는 괜찮다가도 밤이 되어 자려고 누우면 무척 가렵습니다. 옴은 안면을 제외한 전신에 침범하기 때문에 전신이 가려울 수 있습니다. 특히, 사타구니 부위, 손가락 사이, 겨드랑이처럼 부드러운 피부에 붉은 점이 두 개씩 나란히 나 있기도 합니다. 보통 4~6주간의 잠복기를 거쳐 나타납니다. 가려움을 참지 못하여 환부를 긁으면 습진, 농가진 등을 유발하기 쉽습니다."
옻 중독(Poison ivy dermatitis),"옻에 중독되면 피부에 좁쌀 만 한 발진이 생깁니다. 이것이 터지면 진물이 나면서 몹시 가려워집니다. 발진은 손이나 발가락 사이, 겨드랑이 등 피부가 약한 부위로 퍼질 수 있습니다. 빨리 치료하지 않으면 세균이 침입해 부스럼이 될 수 있습니다. 옻을 식품으로 가공하여 섭취한 경우에는 피부염 증세가 온몸에 나타납니다. 이와 함께 구역질과 구토, 어지럼증 등이 일어납니다. 항문 및 회음부도 몹시 가려울 수 있습니다. 특히 옻이 들어간 음식을 먹은 경우에는 원인 항원이 혈액을 통해 몸 전체로 퍼질 수 있기 때문에 시간이 지나면서 증상이 더 심해집니다. 증상이 온몸으로 퍼져나갈 수 있습니다.

"
완전 척수 손상(Complete cord injury),"① 경수 손상인 경우- 혈압, 맥박, 체온, 호흡수가 모두 떨어집니다.- 교감 신경의 마비 및 척수 쇼크에 의해 저혈압이 발생합니다.- 맥박이 1분에 40회 이하로 떨어지면(서맥) 심장마비를 일으킬 수 있습니다.- 상위 경수의 손상은 매우 심한 호흡 곤란을 초래합니다. 산소 공급과 기관 삽입술 후 인공호흡기를 해야 합니다.

② 경추 또는 상위 흉추 골절로 인한 척수 손상인 경우- 호흡이 약하고 가래도 뱉어낼 수 없습니다. 이로 인해 호흡 곤란이 발생할 수 있습니다.

③ 완전 마비일 경우- 배뇨 기능이 소실되기 때문에 도뇨관을 시행해야 합니다."
외꺼풀(Oriental eyelid),"쌍꺼풀이 없어서 생기는 병으로 안검내반이 있습니다. 눈꺼풀의 가장자리가 안쪽으로 말려들어가 속눈썹이 안구를 계속 찌르는 현상이 발생하는 것을 의미하는데 이 경우 속눈썹이 지속적으로 안구에 자극을 주면서 안구에 상처가 생기기 때문에 다양한 안구 질환에 걸릴 수 있습니다. 그래서 이 경우에는 만일 외모에 관심이 없다고 해도 쌍꺼풀 수술을 해주는 것이 필요합니다.한편, 아래, 윗 눈꺼풀의 주름과 눈 밑의 불룩한 주머니 등은 피곤하고 늙은 인상을 주며 시야에도 장애를 줄 수 있는데, 이 경우 아래 또는 윗 눈꺼풀의 늘어진 피부와 눈 밑의 불룩한 부분을 제거하고 때로는 윗 눈꺼풀이 처진 것을 교정하여 미용적이고 기능적인 문제를 개선할 수 있습니다."
외반슬(Knock-knee),"외반슬 환자는 차렷 자세로 똑바로 섰을 때 무릎 이하 부위가 바깥으로 벌어져 있습니다. 양 발목은 어른 주먹 한 개 이상이 들어갈 정도로 벌어진 모양입니다. 보행 시 무릎이 겹치게 되어 자주 자기 다리에 걸려 넘어집니다. 비정상적인 다리 각도로 인해 통증이 생기기도 합니다.
"
외상 후 스트레스 장애(Post-traumatic stress disorder),"외상 후 스트레스 장애의 주요한 증상은 크게 3가지입니다.

① 꿈이나 반복되는 생각을 통해 외상을 재경험함② 외상과 연관되는 상황을 피하려고 하거나, 무감각해짐③ 자율신경계가 과각성되어 쉽게 놀람. 집중력 저하, 수면 장애, 짜증 증가"
외상성 경막하 출혈(Traumatic subdural hemorrhage),"외상성 경막하 출혈의 가장 흔한 증상은 두통, 한쪽의 위약감, 경련, 시야 장애, 언어 장애 등입니다. 출혈 초기에는 인지 기능이 저하되고, 의사소통이 잘 되지 않으며, 자꾸 잠을 자려는 모습을 보입니다. 출혈이 계속되어 뇌압이 증가하면 의식 장애가 악화되면서 반신 마비, 동공  확대, 호흡 곤란, 혼수상태 등의 증상이 나타납니다. 반면 출혈이 가볍고 뇌압 상승 등의 이상 없는 경우 의식 장애 없이 두통만 호소하기도 합니다.
"
외상성 치매 (Traumatic dementia),"외상성 치매는 다른 치매와 마찬가지로 기억 장애, 언어 장애, 변실금, 요실금, 편집증, 실어증과 같은 기능 이상이 나타납니다."
외상에 의한 고막 천공(Traumatic rupture of ear drum [Traumatic tympanic membrane perforation]),귀의 통증은 오래가지 않지만 고막이 온전하지 않으므로 청력이 감소하고 귀울림이 있을 수 있습니다. 고막이 손상을 입으면서 고막 주변에 출혈이 발생하여 귀 밖으로 피가 흘러나오기도 합니다. 만약 귀 밖으로 고름이 나오면 손상된 고막 주위에 이차적인 세균 감염이 발생했을 가능성이 있습니다. 고막뿐만 아니라 귀안의 다른 구조물에도 손상이 생겼다면 청력이 크게 감소하거나 어지럼증이 발생할 수도 있습니다.
외상에 의한 뇌 손상(Traumatic brain injury),"외상에 의한 뇌 손상의 주 증상은 의식 소실입니다. 처음에는 증상이 없다가, 수분 또는 수 시간 후에 증상이 나타날 수도 있습니다. 두통, 어지럼증, 집중력 저하, 기억 상실, 피로 및 자극 과민성, 구토 등이 나타날 수 있습니다.

두부가 더 심각하게 손상되었을 때 혼수(무반응), 경련, 팔다리 마비, 위약감이 나타날 수 있습니다. 의식은 회복했지만 명백한 장애를 갖게 되는 중증 환자도 있습니다. 이는 최소한 6시간 이상의 의식 소실이 있었던 환자를 말하며, 이 환자군은 전체 외상성 뇌 손상 환자의 10%를 차지합니다."
외상에 의한 척수 손상(Traumatic Spinal cord injury),"척수 손상 증상은 손상 부위에 따라 달라집니다. 경수 손상 환자는 혈압, 맥박, 체온, 호흡수가 모두 떨어지는 특징을 보입니다. 교감신경 마비 및 척수 쇼크로 인해 저혈압이 발생합니다. 교감신경 마비로 인해 부교감신경의 상대적으로 항진되면서 서맥이 발생합니다. 맥박이 분당 40회 이하로 떨어질 경우에는 심장마비를 초래할 수 있기 때문에 주의해야 합니다.

경추 또는 상위 흉추 골절 등으로 척수 손상이 발생하면, 늑간신경이 마비되어 흉곽 팽창이 이루어지지 않아 호흡 곤란이 발생합니다. 이 경우 호흡이 약하고 가래도 뱉어낼 수 없어서 심한 호흡곤란증이 발생합니다. 상위 경수가 손상되면 매우 심한 호흡 곤란으로 응급실에 도착하기 전에 사망하기도 합니다. 완전 마비의 경우에는 배뇨 기능이 소실되므로 가능한 한 빨리 도뇨관을 시행하여 인공 배뇨시켜 줍니다."
외상에 의한 척추 손상(Traumatic spine injury),"척추 손상 후 수 시간 또는 수일 이내에 동통, 압통, 근 경련, 근 강직에 의한 운동 제한이 나타납니다. 때로는 구토, 두통, 어지럼증, 시력 장애, 이명 등 청각 장애가 동반되기도 합니다. 이러한 증세는 대부분 수일 또는 수주 내에 점진적으로 호전됩니다. 그러나 통증이 만성화하여 장기간 지속되는 경우도 많으므로, 주의해서 진단해야 합니다."
외음부암(Vulvar Cancer),"외음부암의 증상으로 외음부 출혈, 가려움증, 분비물, 배뇨 곤란 등이 있습니다. 병변은 보통 튀어나와 있지만, 궤양, 백반, 사마귀 모양을 보이기도 합니다. 외음부 병변은 보통 융기되어 있습니다. 병변의 피부가 두꺼워지고, 거칠게 느껴지며, 궤양을 심화시킬 수도 있습니다. 또한 병변이 주위 피부보다 진해지거나, 밝아지거나, 붉어지거나, 거무스름해질 수 있습니다."
외음질의 이물(Foreign body in vulva and vagina),"외음질에 이물이 들어가면 이상한 냄새가 나고, 출혈 섞인 질 분비물이 나올 수 있습니다."
외이도염(Otitis externa),"처음에는 가려움증과 함께 약간의 통증만 느껴집니다. 이후에는 극심한 통증 때문에 잠을 못 이룰 뿐만 아니라, 보행이나 식사시 어려움을 느낍니다. 급성 외이도염에 걸리면 염증이 심해지기 전에 가려움과 함께 귀가 먹먹한 느낌이 나타납니다. 만성 외이도염의 가장 큰 특징은 가려움입니다. 귀 통증은 귀 주변을 압박하거나 귓바퀴를 잡아당길 때 더욱 심해집니다. 염증이 심해지면 고름이 나오거나 청력이 감소할 수도 있습니다."
요관 결석(Ureteral stone),"요관 결석의 대표적인 증상으로는 극심한 옆구리 통증과 측복부 통증이 있습니다. 환자들은 대개 통증이 너무 심하여 응급실을 방문합니다. 갑자기 통증이 생겼다가 지속되다가 사라지는 상태가 반복될 수 있습니다. 통증은 남성의 경우 하복부, 고환, 음낭까지, 여성의 경우 음부까지 뻗어가기도 합니다. 심한 경우 구역, 구토, 복부 팽만 등이 함께 나타나기도 합니다. 때로는 혈뇨 혹은 발열을 동반할 수 있습니다.
"
요관 협착(Ureteral stricture),"요관 협착의 가장 흔한 증상은 복통이나 옆구리 통증입니다. 특별한 증상 없이 우연히 발견되는 경우도 있습니다. 일부 환자는 소변이 정체되어 요로 감염이 생기고, 그로 인해 발열, 소변 시 통증, 혈뇨가 발생할 수 있습니다. 요관 협착이 장기화되면 신 기능이 저하됩니다."
요근 농양(Psoas abscess),"요근 농양의 주요 증상은 발열, 허리 통증, 고관절 부위의 구부림 이상, 복부나 서혜부의 통증, 보행 장애 등입니다. 대부분의 환자에게는 체중 감소, 전신 무력감, 입맛이 떨어지는 증상이 나타납니다. 덩어리가 만져지기도 합니다.

"
요도 협착(Urethral Stricture),"요도 협착의 주된 증상은 소변 줄기가 가늘어지는 것입니다. 소변 줄기가 여러 갈래로 나누어지거나, 배뇨 후 잔뇨가 많이 남을 수 있습니다. 드물게 요 폐색이 일어날 수 있습니다."
요도하열(Hypospadias),"① 요도 구멍이 회음부에 가까울수록 증상이 심한 것으로 판단합니다. 음경꺼풀은 음경의 등 쪽으로 치우쳐서, 음경이 마치 두건을 쓴 것처럼 보입니다.② 어린이나 성인 환자가 소변 줄기를 겨냥하기 어렵고 소변 줄기가 흩어진다고 하여 병원에 와서 이 병으로 진단받는 경우가 많습니다.③ 음낭이나 회음부에 요도 구멍이 있는 경우에는 서서 소변을 보기가 어렵습니다. 그래서 앉아서 소변을 보게 됩니다.④ 요도하열과 동반된 음경굽이로 인해 성인은 성행위를 할 수 없습니다.⑤ 흔히 잠복고환증이 동반됩니다. 외부 성기가 모호한 모양입니다. 고환 양쪽이 모두 만져지지 않으면 염색체 검사를 시행하여 성별을 감별해야 합니다. 일반적으로 음낭 내에서 고환이 만져지면 염색체 이상을 동반한 경우는 드물고 남성으로 판별됩니다."
요독증(Uremia),"신장 기능은 75%가량 감소하여도 거의 특별한 증상이 나타나지 않습니다. 고혈압, 야뇨증, 수면 장애, 피로감, 소화 장애 등이 나타날 수 있으나, 모르고 넘어가는 경우가 많습니다. 피로감, 운동 시 호흡 곤란, 빈혈이 나타날 수 있습니다. 신장 기능이 90% 정도 저하되면 구역, 구토, 식욕 부진 등의 소화기 증상이 나타납니다. 신경계 증상으로는 두통, 기억력과 집중력 저하, 현기증, 근력 저하, 의식 장애, 지남력 장애, 경련, 혼수 등이 나타날 수 있습니다.

혈관계 증상으로는 잇몸 출혈, 하혈, 비출혈, 심부전, 부정맥 등이 있습니다. 피부 증상으로는 색소 침착, 가려움증 등이 있습니다. 골격계 증상으로 골절 등이 나타납니다. 또한 면역계 이상, 시력 장애가 나타나며, 내분비계 이상으로 무월경, 골이영양증, 성 기능 장애 등이 나타납니다. 체액 및 전해질 이상으로 부종, 고칼륨혈증, 대사성 산증 등이 나타납니다.
"
요로 감염(Urinary tract infection),"요로 감염의 증상은 감염 부위에 따라 차이가 있습니다. 상부 요로 감염인 신우신염의 경우에는 발열, 오한, 옆구리 통증, 배뇨통, 빈뇨, 야간뇨, 절박뇨, 오심, 구토가 나타납니다. 반면, 하부 요로 감염인 방광염은 배뇨통, 빈뇨, 절박뇨 등 배뇨 이상 증상만 나타납니다.

요도염의 잠복기는 3~10일이며, 길게는 3주까지 나타납니다. 요도 분비물, 배뇨통, 요도 가려움증 등의 증상이 나타납니다. 때로는 증상이 없을 수도 있습니다.
"
요로결석(Urolithiasis),"요로 결석의 증상은 결석의 크기, 위치, 요로 폐색의 정도, 감염 등 합병증의 유무에 따라 다르게 나타납니다. 대표적인 증상은 아래와 같습니다.① 옆구리 통증요로 결석의 특징적인 증상입니다. 진통제로도 없어지지 않는 심한 통증이 한쪽 또는 양쪽 허리에 나타납니다. 통증은 질 하복부나 고환 쪽으로 뻗칠 수 있습니다. 신장 결석이나 방광 결석의 경우에는 옆구리 통증이 잘 나타나지 않을 수 있으나, 요관 결석의 경우 요의 흐름이 막히면서 통증이 나타날 수 있습니다. 요로 결석의 통증은 맹장염과 비슷하여 맹장염으로도 의심받을 수 있습니다.


② 혈뇨소변을 보았을 때 소변이 빨갛게 보입니다. 혈뇨는 현미경으로만 관찰되기도 합니다.

③ 배뇨 이상 증상방광 결석, 요도 결석의 경우, 소변을 볼 때 심한 통증이 나타날 수 있으며, 빈뇨, 잔뇨감 등의 증상이 나타날 수 있습니다. 요도 결석인 경우 심한 통증과 소변을 보지 못하는 증상으로 응급실에 가기도 합니다.

④ 소화기 증상소화가 잘 안 되거나, 구역질, 구토 등의 증상이 나타날 수 있습니다.

⑤ 고열일반적으로는 열이 나지 않습니다. 세균에 감염되면 고열이 발생할 수 있습니다."
요붕증(Diabetes insipidus),"요붕증 환자는 심한 갈증, 다뇨(소변을 매우 많이 봄) 증상 이외에도 탈수로 인한 허약감, 구각 점막이나 피부의 건조 증상이 나타날 수 있습니다. 탈수가 심해지면 의식을 잃거나 열이 날 수도 있습니다. 영아의 경우에는 탈수 상태에서 수분 보충이 이루어지지 않으면 발열, 경기, 구토 증상이 있을 수 있습니다. 심한 경우 뇌손상을 초래하기도 합니다.
"
요실금(Urinary incontinence),"요실금이 발생하는 원인이 다양한 만큼, 요실금의 종류 또한 매우 다양합니다.

1. 복압성 요실금기침이나 재채기, 줄넘기, 달리기 등 배에 힘이 들어가며 복압이 올라갈 때 소변이 흘러나오는 현상입니다. 임신과 출산으로 방광과 요도를 지지하는 골반저근이 악화되어 발생하는 경우가 가장 많습니다. 폐경기에 여성호르몬인 에스트로겐의 분비가 감소하여 요도의 접합을 유지하는 기능이 악화되어 발생할 수도 있습니다. 자궁 적출술 등 골반 부위의 수술이 원인이 될 수도 있고, 골반 장기 탈출증, 비만, 천식도 원인이 될 수 있습니다. 남성의 경우 전립선암을 치료하려고 근치적 전립선 적출술을 시행한 후 발생하기도 합니다.

2. 절박성 요실금갑자기 소변이 마려운 느낌이 들어서 화장실에 가는 도중이나 미처 속옷을 내리기도 전에 소변을 참지 못하고 소변이 흘러나오는 경우를 말합니다. 과민성 방광, 뇌졸중이나 척수 손상 등의 신경계 손상이 있는 경우, 방광염이 심한 경우에 발생할 수 있습니다. 특별한 질환이 동반되지 않고 발생하는 경우도 있습니다.

3. 복합성 요실금복압성 요실금과 절박성 요실금이 혼합된 형태입니다. 환자가 주관적으로 느끼는 증상의 심한 정도에 따라 복압성 요실금이 우세한 경우, 절박성 요실금이 우세한 경우, 복압성 요실금과 절박성 요실금이 비슷한 경우로 나눌 수 있습니다.

4. 일류성 요실금방광에 소변이 가득 차서 넘쳐 흘러나오는 현상입니다. 방광의 수축력이 감소하거나, 방광 출구가 막혀 효과적으로 소변을 배출할 수 없는 환자에게 나타납니다.

5. 심인성 요실금기능성 요실금이라고도 합니다. 신경 질환이나 정신 질환이 있는 환자에게 나타나는 요실금입니다. 방광과 요도의 기능은 정상입니다. 환자 자신이 소변을 아무 때나, 아무 곳에서 보면 왜 안 되는지를 이해하지 못하기 때문에 옷을 입은 상태로 소변을 봅니다. 치매 노인에게 흔하게 나타납니다.

6. 진성 요실금요관이나 방광에 구조적인 이상이 있어 소변이 정상적으로 저장되지 못하고 항상 흘러나오는 현상입니다. 이소성 요관(요관이 방광이 아닌 다른 부위에 삽입되는 경우), 방광질 누공, 요관질 누공이 있는 경우 발생합니다."
요족(Cavus foot),"요족 환자는 발바닥이 높아서 걸을 때 발뒤꿈치의 충격이 그대로 발의 앞쪽으로 전달됩니다. 이로 인해 발바닥 앞쪽의 통증이 심하고 굳은살이 생깁니다. 이것은 보행에 장애가 되고, 허리나 척추에 무리가 되어 허리 통증을 유발합니다. 또한 발가락이 구부러지는 갈퀴족지가 나타나고, 발목이 잘 삡니다. 요족을 치료하지 않으면 발의 모양이 변형될 뿐만 아니라, 점차 종아리 근육이 경직되어 발 전체에 심한 통증과 변형이 올 수 있습니다. 따라서 적절한 치료가 필요합니다.
"
요추 전방전위증(Lumbar spondylolisthesis),"요추 전방전위증의 대표적인 증상은 다음과 같습니다.

1. 허리 통증성장기 청소년은 척추분리증 때문에 요통이 발생할 수 있습니다. 하지만 성인의 요통의 원인이 전방전위증이라고는 할 수 없습니다. 나이가 들수록 퇴행성 변화, 약한 허리 등 다른 원인에 의해 허리 통증이 발생하는 경우가 더 많습니다.

2. 다리가 저리고 아픔척추뼈가 앞으로 빠지면서 척추뼈 내를 관통하는 신경 다발이 눌립니다. 이 때문에 조금만 걸어도 다리가 아프고 저려서 잘 걷지 못합니다(간헐적 파행).

3. 자세 이상요추 전방전위증은 척추뼈가 빠진 정도에 따라 1단계부터 4단계까지로 나뉩니다. 가장 심한 경우에는 척추뼈 전체가 앞으로 빠지기도 합니다. 허리 주위 및 다리 뒤쪽의 근육이 뻣뻣해져 허리를 구부리기 힘들어집니다. 전위가 심해지면 허리가 짧아지고, 앞으로 구부러져 정상적인 보행이 힘들어집니다. 외관상으로도 보기에 좋지 않습니다.

"
요추 추간판 탈출증(Herniation of intervertebral disk),"허리 디스크 환자에게 가장 두드러지게 나타나는 두 가지 증상은 '요통'과 '다리가 저리고 아픈 증상'입니다. 환자에 따라서 요통이 주 증상인 경우도 있고, 다리의 통증이 주 증상인 경우도 있습니다. 하지만 대부분의 허리 디스크는 요통보다 다리의 통증이 더 심한 것이 특징입니다. 다리의 증상이 전혀 없이 요통만 있는 경우는 허리 디스크보다는 다른 원인이 있을 가능성이 있습니다.

허리 디스크에서 요통은 허리 부위뿐만 아니라 엉덩이 부위의 통증으로도 많이 나타납니다. 다리의 통증은 허리나 엉덩이에서 시작하여 허벅지와 장딴지의 뒤쪽과 바깥쪽을 따라서 발등이나 발바닥까지 내려가는 방사통의 양상으로 나타납니다. 대개의 경우 한쪽 다리나 한쪽 엉덩이에서 통증을 느끼지만, 심한 경우 양쪽 다리 모두 통증을 느낍니다. 돌출된 디스크로 신경이 심하게 눌리는 환자는 발목이나 발가락 마비, 감각 저하 등의 신경 증상을 보입니다.

"
요추관 협착증(Lumbar spinal stenosis),"요추관 협착증의 주 증상은 대퇴부나 다리까지 저리고 당기는 통증입니다. 다리에 힘이 빠지거나, 감각 이상이 느껴지고, 무거운 느낌이 들 수 있습니다. 특히 오래 서 있거나 걷게 되면 다리가 무거워지거나 터질 듯한 증상이 나타납니다. 이러한 증상은 허리를 구부리거나 앞으로 숙일 때, 누워서 휴식을 취하면 사라지는 특징이 있습니다. 따라서 걷다가 쉬는 행위를 반복하는 증상이 나타납니다(간헐적 파행)."
요충증(Enterobiasis),"대변에서 실처럼 가느다란 벌레가 움직이는 것이 보입니다. 항문 주위가 가렵습니다. 가려운 곳을 계속 긁게 되면 습진이 생기고, 이차적인 세균 감염이 일어날 수 있습니다."
요통(Low back pain),"요통의 증상은 심한 통증으로 움직이지 못하는 경우, 심하게 움직이지 않으면 별다른 이상 증상이 없는 경우 등으로 매우 다양합니다. 요통의 증상은 요통의 원인에 따라 다르게 나타납니다.

① 허리가 아닌 다리에 저림이나 통증이 나타날 수 있습니다.② 체중 감소나 발열 등 전신 증상이 나타날 수 있습니다.

"
욕창(Skin defect (and/or) soft tissue defect),"욕창은 어느 부위에서나 발생할 수 있습니다. 주로 엉치뼈, 넓적다리뼈의 큰 돌기, 궁둥뼈 결절, 무릎뼈, 발꿈치, 정강이뼈 등의 뼈의 돌출부, 즉 압박이 많이 가해지는 부위에서 잘 발생합니다. 환자가 자주 취하는 자세에 따라 발생 부위가 달라집니다. 압력을 받는 부위의 피부가 붉어지고, 그 부위의 피부에 오려낸 듯한 궤양이 형성되고, 곧이어 피부의 괴사가 나타납니다.

욕창은 4단계의 과정을 거쳐서 발생합니다.

① 1단계
피부 손상은 관찰되지 않으나, 피부가 따뜻하고 단단합니다. 압력을 제거한 후 5분이 지나도 계속 붉은색입니다. 압력이 완화되면 원래 상태로 회복됩니다. 체위 변경으로 회복될 수 있습니다.

② 2단계피부가 파열되어 찰과상과 물집 등이 보입니다. 부종이 심합니다. 지방층까지 침범하면 통증이 있습니다. 압력이 완화되면 1~2주 내에 회복됩니다.

③ 3단계피하조직까지 괴사가 일어나 악취를 동반한 삼출물이 나타납니다. 통증은 없습니다. 부종이 심하고 괴사 조직이 관찰됩니다. 이 괴사조직을 제거하고 회복하는 데 수개월이 걸립니다.

④ 4단계근육, 뼈, 지지 조직(건, 관절) 등의 조직에 광범위한 괴사가 일어납니다. 괴사 조직을 볼 수 있습니다. 수술적 치료(피부 이식, 피판술 등)가 필요합니다.
욕창이 생기면 피부가 패여 들어갑니다. 심해지면 근육, 뼈까지도 드러납니다. 이 부분을 통해 감염되면 패혈증 등 심한 부작용이 나타나며, 심지어는 사망에 이를 수도 있습니다. 욕창이 생기지 않도록 예방하는 것이 매우 중요합니다. 욕창이 생겼을 경우 빨리 피부가 재생되도록 도와주고, 더 이상 커지지 않도록 해야 합니다.

"
용혈빈혈(Hemolytic anemia),"용혈 빈혈의 증상은 피로감, 어지러움, 창백한 피부, 가벼운 운동에도 숨이 차는 증상 등으로, 빈혈 증상과 같습니다. 이 외 용혈에 의한 증상으로 피부와 눈의 흰자위가 노란색으로 변하는 황달, 담석, 손상된 적혈구를 걸러주는 비장의 종대, 복부 팽만, 만성 하지 궤양이 나타날 수 있습니다.
"
용혈성 요독 증후군(Hemolytic Uremic Syndrome),"설사 연관형에서는 설사나 혈변이 나타납니다. 복통, 발열, 구토 등의 대장염 증상을 보인 지 10~15일 후에 용혈성 요독 증후군이 발병하기도 합니다. 간혹 감기에 걸린 뒤 발병하기도 합니다.

어지럽거나 창백해지는 빈혈 증상이 보입니다. 소변량이 감소하면서 혈압이 증가하고, 몸이 붓고, 복수가 차거나 혈뇨가 동반됩니다. 또한 피부의 멍(자반), 위장관의 출혈반, 황달, 간 비대 등이 나타날 수 있습니다."
우심부전(Right Heart failure),"우심부전으로 정맥압이 상승하면 복부(특히 간)에 울혈이 발생하여 복수가 생길 수 있고 말초성 부종 및 복부 팽만, 식욕부진, 오심, 구토, 변비 및 복통과 같은 위장관계 증상이 생길 수 있고 신장의 관류량이 적어져 소변량이 감소하기도 합니다.

"
우울증(Depressive disorder),"치료가 필요한 병적 우울증의 특징은 다음과 같습니다. 이러한 우울증은 정상적인 우울증과는 다릅니다.

① 우울 증상이 2주 이상 오래간다.일시적인 우울 상태라면 대개 며칠 안에 괜찮아지기 마련입니다. 하지만 이런 상태가 2주 이상 장기화된다면 치료가 필요합니다.

② 식욕과 수면 문제가 심각하다.입맛이 없어서 전혀 식사를 못 합니다. 잠을 거의 못 잡니다. 이처럼 식욕과 수면 문제가 심하다는 것은 약물 치료가 필요한 상태임을 의미하는 중요한 증거입니다.

③ 주관적 고통이 심하다.우울증 환자들은 스스로 우울증으로 인한 정신적 고통을 견디기가 매우 힘들다고 느낍니다. 이러한 상태가 낫지 않고 계속될 것이라는 비관적인 예상이 들면 자살 기도를 합니다. 이럴 때는 더 이상 혼자 힘으로 회복하려고 하지 말고, 정신과 의사의 도움을 받아야 합니다.

④ 사회적, 직업적 역할 수행에 심각한 지장이 있다.우울증 상태에서는 여러 가지 일이 잘 안될까 봐 많이 걱정하지만 정작 그 일을 해결하기 위한 실행 능력은 매우 떨어집니다. 가정주부가 살림을 전혀 못 하거나, 학생이 공부를 할 수 없을 정도면 치료가 필요한 상태로 보아야 합니다.

⑤ 환각과 망상이 동반되는 경우우울증 중에는 정신병적 증상인 환각이나 망상이 동반되는 경우가 있습니다. 이런 경우 자타해 위험성이 높으므로, 우울 증상의 심각도와 상관없이 치료를 받는 것이 좋습니다.

⑥ 자살 사고가 지속되는 경우"
운동신경 질환(Motor neuron disease),"상하부 운동신경 세포가 침범됨에 따라 다양한 임상 증상이 나타날 수 있습니다. 전체적으로는 서서히 사지가 약화, 위축됩니다. 결국에는 호흡근 마비가 발생합니다. 발병 초기에는 팔과 다리에 서서히 힘이 빠지는 증상이 발생하다가 곧 근육이 마르게 되고 체중이 감소하는 경우가 많습니다. 병이 진행되면 식사를 할 때 자주 사레가 들리거나 기침을 합니다. 밤에 잠을 자주 깨고, 갈비 사이 근육이 약화되어 호흡 곤란이 발생할 수 있습니다. 특히 횡격막이 약하면 누워 있을 때 호흡 곤란이 더 심해서 더 많이 힘들어질 수 있습니다."
원발부위 불명암(Cancer of Unknown Primary Site),"원발 부위 암의 증상은 다음과 같습니다.

① 림프절 종대목 주위(경부), 겨드랑이 밑(액와부), 다리와 몸통의 경계 부위(서혜부) 등의 림프절은 몸의 표면 쪽에 있어 쉽게 만져집니다. 이러한 종양이 아프지 않은 응어리의 형태로 발견되는 경우가 있습니다.

② 흉수, 복수흉수가 차면 흉통을 느끼고 숨쉬기가 괴로워집니다. 복수가 차면 복부가 부어 오르거나 팽팽해집니다.

③ 폐종양, 간종양증상이 없더라도, 건강 진단 등을 통해 실시되는 흉부 X-ray 검사와 초음파 검사에서 폐와 간의 종양이 발견되기도 합니다.

④ 뼈의 증상뼈에서 통증을 느낍니다. 뼈 X-ray 검사나 골절로 인해 발견되기도 합니다."
원발성 담즙성 경화증(Primary Biliary cirrhosis),"원발성 담즙성 경화증에서 나타나는 증상은 대부분 간에 있는 작은 담관들이 막혀서 발생합니다. 정상적인 담즙 안에 포함된 담즙산, 빌리루빈, 구리 등의 물질들이 간 내에 비정상적으로 축적되어 담즙 정체가 나타납니다. 이러한 물질은 간세포에 더 많은 손상을 줍니다. 또한 혈액, 피부, 다른 연조직으로 흘러 들어가 피로감과 가려움증을 유발할 수 있습니다.

또한 혈액에서 과도한 양의 지방 물질과 콜레스테롤이 관찰됩니다. 소장에 있는 담즙산의 농도는 지방을 완전하게 소화하고 흡수하기에 부족하며, 비타민 A, D, E, K와 칼슘의 흡수도 부족해집니다. 또 철결핍성 빈혈이 생기거나, 골밀도가 저하되어 골다공증이 발생하기도 합니다. 질병이 진행됨에 따라 심각한 문제가 나타나기도 합니다. 간의 주요 혈관의 압력이 증가하며, 정맥류가 발생할 수 있습니다."
